"iso3c";"date";"country";"capital_city";"longitude";"latitude";"region";"income_level";"ARB";"SRF";"CO2";"GDP";"POP";"URB";"ARB_est";"SRF_est";"CO2_est";"GDP_est";"POP_est";"URB_est";"ARB_rnk";"SRF_rnk";"CO2_rnk";"GDP_rnk";"POP_rnk";"URB_rnk";"TOT_rnk";"ARB_wgt";"SRF_wgt";"CO2_wgt";"GDP_wgt";"POP_wgt";"URB_wgt";"TOT_wgt"
"BMU";1999;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";400,000005960464;54,0000009536743;513,38;3324433000;61285;61285;400,000005960464;54,0000009536743;513,38;3324433000;61285;61285;207;209;163,5;138;199;183;183,25;0,0000284304072944856;0,0000410426446159756;0,00223425511556932;0,010297814522867;0,00101929587092131;0,00220584237536294;0,00263778015610517
"BMU";2000;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";400,000005960464;54,0000009536743;517,047;3480219000;61833;61833;400,000005960464;54,0000009536743;517,047;3480219000;61833;61833;207;209;167;135;199;183;183,333333333333;0,0000285221006337645;0,0000410426193494623;0,00218533780177608;0,0104485323082883;0,00101496020982383;0,0021784132462294;0,00264946804768347
"BMU";2001;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";400,000005960464;54,0000009536743;528,048;3680483000;62504;62504;400,000005960464;54,0000009536743;528,048;3680483000;62504;62504;207;209;168;132;199;183;183;0,0000285832459079215;0,0000410424975747591;0,00221489948894108;0,0111055673979216;0,00101281210587126;0,00215306137273748;0,00275932768482569
"BMU";2002;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";400,000005960464;54,0000009536743;557,384;3937228000;62912;62912;400,000005960464;54,0000009536743;557,384;3937228000;62912;62912;207;209;168;133;199;184;183,333333333333;0,0000286817732768704;0,0000410423650778394;0,00228802468612773;0,0114430445498769;0,00100654441299586;0,00211726563275779;0,0028207672366855
"BMU";2003;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";400,000005960464;54,0000009536743;561,051;4186525000;63325;63325;400,000005960464;54,0000009536743;561,051;4186525000;63325;63325;207;209;168;136;199;184;183,833333333333;0,0000285953058986147;0,0000410422398733356;0,00219054306226234;0,0108395430425314;0,00100050114166067;0,00208254911683706;0,0026971289848439
"BMU";2004;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";400,000005960464;54,0000009536743;583,053;4484703000;63740;63740;400,000005960464;54,0000009536743;583,053;4484703000;63740;63740;207;209;170,5;140;199;184;184,916666666667;0,0000285338466524017;0,0000410428188435202;0,0021743497619892;0,0103075465977094;0,000994552679875778;0,00204856793388203;0,00259909893982538
"BMU";2005;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";400,000005960464;54,0000009536743;583,053;4868136000;64154;64154;400,000005960464;54,0000009536743;583,053;4868136000;64154;64154;207;209;171;143;199;184;185,5;0,0000284492029541625;0,0000410422082532164;0,00210145066854741;0,0103286340978621;0,000988653796397415;0,00201525933168568;0,00258391488428333
"BMU";2006;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";400,000005960464;54,0000009536743;652,726;6144000000;64523;64523;400,000005960464;54,0000009536743;652,726;6144000000;64523;64523;207;209;169;141;199;184;184,833333333333;0,0000286642279734902;0,0000410421037621981;0,00227206449750022;0,0120225930788175;0,000982097209285292;0,00198164420506452;0,00288801755373386
"BMU";2007;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";400,000005960464;54,0000009536743;729,733;6767000000;64888;64888;400,000005960464;54,0000009536743;729,733;6767000000;64888;64888;207;209;164;141;199;184;184;0,0000287079978859983;0,0000410420909806298;0,00249956235279458;0,011745840879915;0,000975568429435807;0,00194912641461064;0,00287330802760377
"BMU";2008;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";300,000011920929;54,0000009536743;649,059;6980000000;65273;65273;300,000011920929;54,0000009536743;649,059;6980000000;65273;65273;207;209;168;143;199;184;185;0,0000214954041720424;0,0000409799636432156;0,00213688575479555;0,0110360723112674;0,00096931601213165;0,00191728104152188;0,00268700508125529
"BMU";2009;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";300,000011920929;54,0000009536743;476,71;6656000000;65636;65636;300,000011920929;54,0000009536743;476,71;6656000000;65636;65636;207;209;179;145;199;184;187,166666666667;0,0000215587549463489;0,0000409806873588704;0,00160922042339993;0,0110944943417971;0,000962898150417405;0,00188590729497666;0,00260250994214938
"BMU";2010;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";300,000011920929;54,0000009536743;608,722;6634526000;65124;65124;300,000011920929;54,0000009536743;608,722;6634526000;65124;65124;207;209;171;150;199;184;186,666666666667;0,0000216195735117736;0,0000409806170216515;0,0019254363408006;0,0101053734028224;0,000943999396763454;0,00183103792745086;0,0024780745430618
"BMU";2011;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";300,000011920929;54,0000009536743;443,707;6312691000;64564;64564;300,000011920929;54,0000009536743;443,707;6312691000;64564;64564;206;209;182;155;199;184;189,166666666667;0,0000215041954584165;0,0000409805385825207;0,00135382730318228;0,00865398801455639;0,000925028112263961;0,00177842931198973;0,00212895957933888
"BMU";2012;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";300,000011920929;54,0000009536743;366,7;6378188000;64798;64798;300,000011920929;54,0000009536743;366,7;6378188000;64798;64798;206;209;185;155;199;184;189,666666666667;0,000021365122906893;0,0000409813279202749;0,00109864804765847;0,00854589332801103;0,000917493475224707;0,00174876279799084;0,00206219068328537
"BMU";2013;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";300,000011920929;4290;509,713;6465756000;65001;65001;300,000011920929;4290;509,713;6465756000;65001;65001;206;168;178;156;199;184;181,833333333333;0,0000213246656407437;0,00324970818826219;0,00151973590270017;0,00842214967369019;0,000909575151422846;0,00171889499663564;0,0026402314297253
"BMU";2014;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";300,000011920929;4290;649,059;6413988000;65138;65138;300,000011920929;4290;649,059;6413988000;65138;65138;206;168;171;157;199;185;181;0,0000212023270780267;0,00324975012576573;0,00192081531122037;0,00813085854226546;0,000900834241208233;0,00168792512860793;0,00265189761269096
"BMU";2015;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";300,000011920929;4290;557,384;6654541000;65237;65237;300,000011920929;4290;557,384;6654541000;65237;65237;206;168;176,5;153;199;185;181,25;0,0000210632511009155;0,0032496840647924;0,0016523565640845;0,00891419337583889;0,000891760503554595;0,00165673341270126;0,00273096519534542
"BMU";2016;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";300,000011920929;4290;612,389;6899911000;64554;64554;300,000011920929;4290;612,389;6899911000;64554;64554;206;168;175;151;199;185;180,666666666667;0,0000210764369622672;0,00324998373009201;0,00182783272030845;0,0091036015894604;0,00087225597902702;0,00160686026011914;0,00278026845266155
"BMU";2017;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";NA;4290;NA;7142316000;63873;63873;NA;4290;NA;7142316000;63873;63873;25;168;25;153;199;185;125,833333333333;NA;0,00324998373009201;NA;0,00885261124661484;0,000853283306046762;0,00155888839715297;NA
"BMU";2018;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";NA;4290;NA;7224329000;63920;63920;NA;4290;NA;7224329000;63920;63920;25;168;25;154;200;186;126,333333333333;NA;0,00324998373009201;NA;0,00842051918821326;0,000844563875298292;0,00153043004063841;NA
"BMU";2019;"Bermuda";"Hamilton";-64,706;32,3293;"North America";"High income";NA;NA;NA;7484113000;63918;63918;NA;NA;NA;7484113000;63918;63918;25;25;25;156;200;187;103;NA;NA;NA;0,00858759678737063;0,000835532857703086;0,00150196462528076;NA
"BOL";1990;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";2100000;1098580;5757,19;4867582620,20708;6864842;3815273;2100000;1098580;5757,19;4867582620,20708;6864842;3815273;81,5;26;98;104;89;75;78,9166666666667;0,148446249251178;0,835195987319615;0,0258521591470609;0,0214604345619195;0,130514636417614;0,168987215354426;0,221742780341969
"BOL";1991;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";2110000;1098580;6006,546;5343274311,56789;7011453;3967010;2110000;1098580;6006,546;5343274311,56789;7011453;3967010;81;26;97;102;89;73;78;0,1487808355186;0,835195796781639;0,0266455837627279;0,0223088726981572;0,131114252731704;0,171363237035359;0,222568096421365
"BOL";1992;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";2150000;1098580;6655,605;5643893347,00679;7160920;4120465;2150000;1098580;6655,605;5643893347,00679;7160920;4120465;81;26;96;101;88;72;77,3333333333333;0,151853854121099;0,835195467320639;0,0311431964359176;0,0222561473292074;0,131789396780895;0,173716160777437;0,224325703794199
"BOL";1993;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";2200000;1098580;7829,045;5734676560,92471;7312850;4247230;2200000;1098580;7829,045;5734676560,92471;7312850;4247230;81,5;26;95;100;88;71;76,9166666666667;0,155801821708093;0,835194768692251;0,0362562753624013;0,0222976906272369;0,132515827126098;0,174852655224482;0,226153173123427
"BOL";1994;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";2350000;1098580;8635,785;5981244886,917;7466793;4376661;2350000;1098580;8635,785;5981244886,917;7466793;4376661;76;26;90;98;87;71;74,6666666666667;0,166726832128135;0,835238676585448;0,0398669526210829;0,0216757543634121;0,133277459390932;0,176036773836583;0,228803741487599
"BOL";1995;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";2600000;1098580;9849,562;6715220507,05164;7622338;4508613;2600000;1098580;9849,562;6715220507,05164;7622338;4508613;71,5;26;89;98;87;70;73,5833333333333;0,184807667788948;0,835238486030602;0,0446271843180719;0,0218942240445617;0,134067193619114;0,177257417821981;0,232982028937213
"BOL";1996;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";2690000;1098580;9827,56;7396966657,47054;7779267;4642822;2690000;1098580;9827,56;7396966657,47054;7779267;4642822;69;26;89;96;85;71;72,6666666666667;0,192361803921758;0,83523797788477;0,0433109152311132;0,0236084554300155;0,134864019427887;0,17847155412469;0,234642454336706
"BOL";1997;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";2872000;1098580;10942,328;7925673448,41368;7937458;4779302;2872000;1098580;10942,328;7925673448,41368;7937458;4779302;64;26;86;95;85;72;71,3333333333333;0,204601428192428;0,834801581972334;0,0480672122907855;0,0254056207596195;0,135667156206722;0,179676270126707;0,238036544924766
"BOL";1998;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";2974000;1098580;10989,999;8497545598,08352;8096761;4917892;2974000;1098580;10989,999;8497545598,08352;8096761;4917892;60;26;87;93;85;71;70,3333333333333;0,211452809905393;0,834974587517123;0,0486001506641943;0,0272823897087305;0,136488984577802;0,180874146757769;0,239945511521835
"BOL";1999;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";3070000;1098580;10443,616;8285075872,27307;8257066;5058609;3070000;1098580;10443,616;8285075872,27307;8257066;5058609;60;26;87;95;84;71;70,5;0,218203372733694;0,834974587517123;0,0454511326367245;0,0256639777792328;0,137332027082071;0,182075452273678;0,240616758337087
"BOL";2000;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";3144000;1098580;11067,006;8397912509,09679;8418264;5201393;3144000;1098580;11067,006;8397912509,09679;8418264;5201393;60;26;88;99;84;71;71,3333333333333;0,224183707640792;0,834974073493315;0,046775528267803;0,0252127409721848;0,138181925440984;0,183248158912634;0,242096022454619
"BOL";2001;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";3150000;1098580;8621,117;8141537937,61068;8580235;5346001;3150000;1098580;8621,117;8141537937,61068;8580235;5346001;59;26;95;102;85;70;72,8333333333333;0,225093058170734;0,834971596099777;0,0361613104062534;0,0245664491016183;0,139033755907147;0,184152506267054;0,240663112658764
"BOL";2002;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";3300000;1098580;10395,945;7905485216,17852;8742814;5489001;3300000;1098580;10395,945;7905485216,17852;8742814;5489001;58;26;91;102;84;70;71,8333333333333;0,236624626008199;0,834968900572675;0,0426746709550797;0,0229762715080569;0,139878410884442;0,184729036995694;0,243641986154024
"BOL";2003;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";3514000;1098580;11092,675;8082364868,39357;8905823;5632755;3514000;1098580;11092,675;8082364868,39357;8905823;5632755;57;26;87;109;83;70;72;0,251209758576013;0,83496635340302;0,0433097566231606;0,0209264585488909;0,140707241672766;0,1852426206176;0,246060364906908
"BOL";2004;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";3579000;1098580;11114,677;8773451738,91129;9069039;5777975;3579000;1098580;11114,677;8773451738,91129;9069039;5777975;56;26;93;112;82;70;73,1666666666667;0,255306589118;0,834978132015134;0,0414493970351525;0,0201647160629327;0,14150669973875;0,185700883397741;0,246517736227952
"BOL";2005;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";3806000;1098580;12185,441;9549077869,10651;9232306;5924371;3806000;1098580;12185,441;9549077869,10651;9232306;5924371;54;26;88;114;82;70;72,3333333333333;0,270694162075199;0,834965710120983;0,0439189973055538;0,0202601018710229;0,142275686261225;0,186101317799639;0,24970266257227
"BOL";2006;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";3905000;1098580;15056,702;11451869164,7112;9395446;6072089;3905000;1098580;15056,702;11451869164,7112;9395446;6072089;54;26;85;112;82;71;71,6666666666667;0,279834521421339;0,834963584348006;0,052410656329977;0,0224090434503874;0,143007009850606;0,186487298784713;0,253185352364171
"BOL";2007;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";4171000;1098580;12332,121;13120183156,7149;9558439;6220823;4171000;1098580;12332,121;13120183156,7149;9558439;6220823;52;26;91;110;82;71;72;0,299352643495545;0,834963324318838;0,0422413477007446;0,0227733979125334;0,14370779378449;0,186863062968768;0,254983595030153
"BOL";2008;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";4266000;1098580;13237,87;16674324634,2373;9721454;6370955;4266000;1098580;13237,87;16674324634,2373;9721454;6370955;51;26;88;111;82;71;71,5;0,305664635180422;0,83369940118678;0,0435828111571296;0,0263637610895401;0,144365373483696;0,187135741238936;0,256801953889417
"BOL";2009;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";4454000;1098580;13872,261;17339992165,2422;9884781;6522374;4454000;1098580;13872,261;17339992165,2422;9884781;6522374;48;26;87;108;82;72;70,5;0,32007563571813;0,83371412451141;0,0468283143209379;0,0289030115631138;0,145012452650696;0,187406190309679;0,260323288178995
"BOL";2010;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";4297000;1098580;15188,714;19649631314,0482;10048590;6675278;4297000;1098580;15188,714;19649631314,0482;10048590;6675278;50;26;87;107;81;73;70,6666666666667;0,309664345628681;0,833712693565843;0,0480431164072053;0,0299293215003227;0,145658480718679;0,187683299463766;0,259115209547416
"BOL";2011;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";4338000;1098580;16299,815;23963033430,5954;10212954;6829811;4338000;1098580;16299,815;23963033430,5954;10212954;6829811;50;26;86;105;82;73;70,3333333333333;0,310950653972634;0,833711097794385;0,0497335732450018;0,0328506185556661;0,146324105682093;0,188128617770737;0,260283111170086
"BOL";2012;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";4422000;1098580;18819,044;27084497482,8616;10377676;6985733;4422000;1098580;18819,044;27084497482,8616;10377676;6985733;49;26;83;102;82;74;69,3333333333333;0,314921899133731;0,83372715613984;0,0563826178058329;0,0362894957519782;0,146940492268219;0,188530355676054;0,262798669462609
"BOL";2013;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";4506000;1098580;19149,074;30659338880,3786;10542376;7137083;4506000;1098580;19149,074;30659338880,3786;10542376;7137083;51;26;85;101;80;74;69,5;0,320296465196532;0,832182848825426;0,0570939631935271;0,0399361715701826;0,147522088068746;0,188733961927867;0,264294249797047
"BOL";2014;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";4470000;1098580;20329,848;32996188012,6821;10706517;7285464;4470000;1098580;20329,848;32996188012,6821;10706517;7285464;51;26;83;101;80;72;68,8333333333333;0,315914660909277;0,832193588150051;0,0601638422904279;0,0418284750712214;0,148067136198195;0,18878869107385;0,26449273228217
"BOL";2015;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";4429000;1098580;20073,158;33000198248,3362;10869730;7434134;4429000;1098580;20073,158;33000198248,3362;10869730;7434134;51;26;84;98;79;72;68,3333333333333;0,310963784729925;0,832176671305275;0,0595065778407799;0,0442059262429503;0,148584329418926;0,188794368108565;0,264038609607737
"BOL";2016;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";4453000;1098580;21605,964;33941126200,0606;11031813;7583048;4453000;1098580;21605,964;33941126200,0606;11031813;7583048;51;26;85;97;79;72;68,3333333333333;0,312844566878594;0,832253409371675;0,0644885651979485;0,0447812283988805;0,149062255611705;0,188755127207856;0,26536419211111
"BOL";2017;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";NA;1098580;NA;37508642165,3366;11192854;7732024;NA;1098580;NA;37508642165,3366;11192854;7732024;26;26;26;98;79;72;54,5;NA;0,832253409371675;NA;0,0464904419628185;0,149526019839662;0,1887082570117;NA
"BOL";2018;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";NA;1098580;NA;40287647930,4761;11353142;7881919;NA;1098580;NA;40287647930,4761;11353142;7881919;26;26;26;96;79;72;54,1666666666667;NA;0,832253409371675;NA;0,0469583974437701;0,150007096438232;0,188715982720254;NA
"BOL";2019;"Bolivia";"La Paz";-66,1936;-13,9908;"Latin America & Caribbean";"Lower middle income";NA;NA;NA;40895322843,7851;11513100;8033035;NA;NA;NA;40895322843,7851;11513100;8033035;26;26;26;95;79;72;54;NA;NA;NA;0,0469250722258969;0,150498659908342;0,188762702269192;NA
"BRA";1990;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";50681000;8515770;208886,988;461951782000;149003223;110146163;50681000;8515770;208886,988;461951782000;149003223;110146163;5;5;20;10;5;4;8,16666666666667;3,58257350395187;6,47411834635326;0,937988785766356;2,03667544279944;2,83285492585228;4,87862686820699;3,45713964548837
"BRA";1991;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";51998000;8515770;219330,604;602860000000;151648011;113265899;51998000;8515770;219330,604;602860000000;151648011;113265899;5;5;21;8;5;4;8;3,66649568023515;6,47411686937609;0,972970485968427;2,51701975429082;2,83581957128062;4,89275577786798;3,55986302316985
"BRA";1992;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";51803000;8515770;220705,729;400599250000;154259380;116379447;51803000;8515770;220705,729;400599250000;154259380;116379447;5;5;21;11;5;4;8,5;3,65883032792339;6,47411431552102;1,03273584787249;1,57972438169804;2,83898586187179;4,90648281838121;3,41514559221132
"BRA";1993;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";52264000;8515770;230738,641;437798577639,752;156849078;119489196;52264000;8515770;230738,641;437798577639,752;156849078;119489196;5;5;19;11;5;4;8,16666666666667;3,70128473170536;6,47410890002222;1,06854970240205;1,70225768402908;2,84225511327812;4,91920691632864;3,45127717462758
"BRA";1994;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";52745000;8515770;242154,012;558111997497,263;159432716;122608542;52745000;8515770;242154,012;558111997497,263;159432716;122608542;5;5;19;9;5;4;7,83333333333333;3,74213053642488;6,47444925713745;1,11789982305131;2,02257202200252;2,84577158256243;4,93152478076031;3,52239133365648
"BRA";1995;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";58059000;8515770;258347,484;769305386182,849;162019896;125743641;58059000;8515770;258347,484;769305386182,849;162019896;125743641;5;5;18;7;5;4;7,33333333333333;4,12682630159943;6,47444778002951;1,17054147043068;2,50823401347554;2,84972311214494;4,94364743906701;3,67890335279118
"BRA";1996;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";57858000;8515770;284782,887;850426432991,742;164614688;128896593;57858000;8515770;284782,887;850426432991,742;164614688;128896593;5;5;17;8;5;4;7,33333333333333;4,1374235134963;6,47444384107829;1,25506305513563;2,71425510881757;2,85381623751281;4,95482602479434;3,73163796347249
"BRA";1997;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";57788000;8515770;300547,32;883199625324,675;167209040;132175402;57788000;8515770;300547,32;883199625324,675;167209040;132175402;5;5;17;8;5;4;7,33333333333333;4,11682010180502;6,47106106766239;1,32023750648552;2,83108241616082;2,85793952533117;4,96909030520736;3,76103848710871
"BRA";1998;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";57717199,21875;8515770;312289,054;863723411632,917;169785250;135456370;57717199,21875;8515770;312289,054;863723411632,917;169785250;135456370;5;5;17;8;5;4;7,33333333333333;4,10372022685745;6,47240214016338;1,38100968664135;2,7730876456889;2,86210947424386;4,98192220297938;3,76237522942905
"BRA";1999;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";57746800,78125;8515770;320173,104;599388579985,673;172318675;138709641;57746800,78125;8515770;320173,104;599388579985,673;172318675;138709641;5;5;17;11;5;4;7,83333333333333;4,10441260425064;6,47240214016338;1,39340916178992;1,85667523569194;2,86601474928826;4,99260184366779;3,61425262247532
"BRA";2000;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";57776398,4375;8515770;327983,814;655420645476,906;174790340;141915773;57776398,4375;8515770;327983,814;655420645476,906;174790340;141915773;5;5;16;10;5;4;7,5;4,11976056483791;6,47239815564835;1,38624811110962;1,96774507287748;2,86910290882826;4,99977681419444;3,63583860458268
"BRA";2001;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";59071000;8515770;337433,673;559372276081,966;177196054;144508698;59071000;8515770;337433,673;559372276081,966;177196054;144508698;5;5;15;11;5;4;7,5;4,22110223466776;6,47237895184565;1,41536691717271;1,68786175959979;2,87127717592183;4,9778589480415;3,60764099787487
"BRA";2002;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";61504000;8515770;332266,87;507962487700,024;179537520;147005321;61504000;8515770;332266,87;507962487700,024;179537520;147005321;5;5;16;13;5;4;8;4,41010939333584;6,47235805715539;1,36393366322391;1,47632734919534;2,87246451677156;4,94737592169739;3,59042815022991
"BRA";2003;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";64634000;8515770;321621,569;558319920831,979;181809246;149452654;64634000;8515770;321621,569;558319920831,979;181809246;149452654;5;5;18;14;5;4;8,5;4,62057243477576;6,47233831247504;1,25572523112316;1,44557426824417;2,87248887781234;4,91500185703363;3,59695016357735
"BRA";2004;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";68327000;8515770;337826,042;669316654017,094;184006481;151843988;68327000;8515770;337826,042;669316654017,094;184006481;151843988;5;5;19;13;5;4;8,5;4,87408027791717;6,4724296157499;1,25983739731457;1,53834325258643;2,87110352671888;4,8801808090613;3,64932914655804
"BRA";2005;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";69157000;8515770;347308,904;891630177251,068;186127103;154176524;69157000;8515770;347308,904;891630177251,068;186127103;154176524;5;5;18;11;5;4;8;4,91865374845889;6,47233332599989;1,25177733156895;1,89175525323003;2,86833661179977;4,84312246653149;3,7076631229315
"BRA";2006;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";69538000;8515770;347668,27;1107640289615,23;188167356;156447985;69538000;8515770;347668,27;1107640289615,23;188167356;156447985;5;5;18;10;5;4;7,83333333333333;4,98313263779694;6,47231684782466;1,2101934551011;2,16743302079222;2,86407382183395;4,80486404645275;3,75033563830027
"BRA";2007;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";68388000;8515770;363212,683;1397084349956,35;190130443;158660052;68388000;8515770;363212,683;1397084349956,35;190130443;158660052;5;5;18;10;5;4;7,83333333333333;4,90820632543116;6,47231483217848;1,24411633910528;2,42499341959609;2,85854484134885;4,76588118445164;3,77900949035192
"BRA";2008;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";70250000;8515770;387631,236;1695824565983,2;192030362;160823508;70250000;8515770;387631,236;1695824565983,2;192030362;160823508;5;5;16;8;5;4;7,16666666666667;5,03350694360634;6,46251738575647;1,27619163484705;2,6812668391711;2,85168606777744;4,72391130972137;3,83818003014663
"BRA";2009;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";70440000;8515770;367147,374;1667019783585,08;193886508;162949977;70440000;8515770;367147,374;1667019783585,08;193886508;162949977;5;5;17;8;5;4;7,33333333333333;5,0619954602571;6,46263151531116;1,23937205562806;2,778657084833;2,84436833359878;4,682012163151;3,84483943546318
"BRA";2010;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";70363000;8515770;419754,156;2208871646202,82;195713635;165055094;70363000;8515770;419754,156;2208871646202,82;195713635;165055094;5;5;15;7;5;4;6,83333333333333;5,07072663520384;6,462620423171;1,32771594613713;3,3644412251586;2,83695033134302;4,6407182794817;3,95052880674922
"BRA";2011;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";72273000;8515770;439412,943;2616200980392,16;197514534;167158525;72273000;8515770;439412,943;2616200980392,16;197514534;167158525;5;5;15;7;5;4;6,83333333333333;5,18057552202954;6,46260805336388;1,34072538771098;3,58651673715447;2,82985094682355;4,60441764154896;4,00078238143857
"BRA";2012;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";72607000;8515770;470028,726;2465188674415,03;199287296;169240750;72607000;8515770;470028,726;2465188674415,03;199287296;169240750;5;5;13;7;5;4;6,5;5,17085805753116;6,46273253148698;1,40822509452768;3,30301324529345;2,82176600782701;4,56745466687349;3,9556749339233
"BRA";2013;"Brazil";"Brasilia";-47,9292;-15,7801;"Latin America & Caribbean";"Upper middle income";76762000;8515770;503677,118;2472806919901,67;201035903;171300683;76762000;8515770;503677,118;2472806919901,67;201035903;171300683;5;5;11;7;5;4;6,16666666666667;5,45641306289751;6,4507616546288;1,50173960560776;3,2210231863913;2,81314536565058;4,5298978004795;3,99549677927591
